,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,VWAP,Day_Perc_Change,Trend
283,MINDTREE,EQ,02-Jul-2018,986.9,993.0,998.4,979.5,990.25,991.15,989.11,964096,953600878.65,20506,262388,27.22,7,2018,776.898919250543,0.00430641402371057,Slight or No change
284,MINDTREE,EQ,03-Jul-2018,991.15,985.15,1008.8,981.1,1006.7,1004.55,994.65,898479,893669233.4,27096,185637,20.66,7,2018,777.4979692736815,0.013519648892700298,Slight or No change
285,MINDTREE,EQ,04-Jul-2018,1004.55,1009.75,1016.2,1001.2,1006.5,1008.25,1009.0,789424,796531690.25,20644,72084,9.13,7,2018,778.0302470711543,0.0036832412523020164,Slight or No change
286,MINDTREE,EQ,05-Jul-2018,1008.25,1020.6,1020.95,984.95,1006.65,998.7,998.35,1052202,1050464222.85,35798,372004,35.35,7,2018,778.7066277818052,-0.009471857178279142,Slight or No change
287,MINDTREE,EQ,06-Jul-2018,998.7,1002.0,1005.0,983.0,991.85,993.45,991.66,733238,727125362.15,27103,198028,27.01,7,2018,779.1643345833562,-0.0052568338840492945,Slight or No change
288,MINDTREE,EQ,09-Jul-2018,993.45,1001.7,1019.5,988.0,1018.2,1011.95,1000.67,993618,994278771.35,27346,358804,36.11,7,2018,779.834752717677,0.01862197392923659,Slight or No change
289,MINDTREE,EQ,10-Jul-2018,1011.95,1016.0,1052.0,1016.0,1038.5,1036.3,1041.22,1776116,1849331762.45,52569,334025,18.81,7,2018,781.1482824022835,0.02406245367854143,Slight or No change
290,MINDTREE,EQ,11-Jul-2018,1036.3,1041.85,1068.7,1024.0,1043.05,1048.35,1052.64,3249608,3420662845.3,69675,840238,25.86,7,2018,783.6288986154362,0.011627906976744207,Slight or No change
291,MINDTREE,EQ,12-Jul-2018,1048.35,1054.3,1082.4,1032.85,1078.0,1076.85,1058.08,2124658,2248067323.45,47812,535435,25.2,7,2018,785.3979704736487,0.027185577335813393,Slight or No change
292,MINDTREE,EQ,13-Jul-2018,1076.85,1080.0,1091.7,1052.25,1066.2,1066.8,1071.78,2359391,2528747260.95,56616,446335,18.92,7,2018,787.2707574754775,-0.009332776152667477,Slight or No change
293,MINDTREE,EQ,16-Jul-2018,1066.8,1065.0,1087.0,1052.1,1084.0,1080.65,1075.76,1737976,1869640095.7,45255,541039,31.13,7,2018,788.701991114926,0.012982752155980659,Slight or No change
294,MINDTREE,EQ,17-Jul-2018,1080.65,1084.0,1093.5,1066.1,1082.0,1081.0,1079.49,2392150,2582301422.95,54838,785482,32.84,7,2018,790.6515898677642,0.0003238791468096469,Slight or No change
295,MINDTREE,EQ,18-Jul-2018,1081.0,1086.0,1099.9,1045.0,1058.15,1061.8,1076.98,3014790,3246876223.0,70234,535141,17.75,7,2018,792.911856591436,-0.01776133209990749,Slight or No change
296,MINDTREE,EQ,19-Jul-2018,1061.8,1046.0,1053.25,932.35,979.6,971.15,970.37,13385207,12988663288.35,291502,1978277,14.78,7,2018,799.2730456626483,-0.08537389338858536,Slight or No change
297,MINDTREE,EQ,20-Jul-2018,971.15,974.9,1004.9,971.3,972.6,976.85,987.07,5575914,5503826063.15,108096,1338407,24.0,7,2018,801.8744390019664,0.005869330175565013,Slight or No change
298,MINDTREE,EQ,23-Jul-2018,976.85,979.0,986.2,934.45,954.0,959.7,952.32,2253510,2146052106.35,49637,421122,18.69,7,2018,802.8033551236726,-0.01755643138659979,Slight or No change
299,MINDTREE,EQ,24-Jul-2018,959.7,957.1,989.95,949.55,968.0,970.4,974.11,2108627,2054025197.25,64903,494306,23.44,7,2018,803.7213061687308,0.011149317495050548,Slight or No change
300,MINDTREE,EQ,25-Jul-2018,970.4,971.0,980.5,950.0,951.5,957.4,965.24,1469299,1418223838.75,50517,401428,27.32,7,2018,804.3055901143107,-0.013396537510305007,Slight or No change
301,MINDTREE,EQ,26-Jul-2018,957.4,954.0,958.95,941.0,947.0,947.25,948.19,1358221,1287848265.4,23252,418188,30.79,7,2018,804.8062168626807,-0.010601629412993474,Slight or No change
302,MINDTREE,EQ,27-Jul-2018,947.25,948.0,954.05,935.0,937.0,938.05,943.97,1020257,963090046.45,29163,212899,20.87,7,2018,805.1558333735301,-0.00971232515175513,Slight or No change
303,MINDTREE,EQ,30-Jul-2018,938.05,940.0,942.4,911.7,914.5,915.5,920.84,1340951,1234802719.5,39731,232730,17.36,7,2018,805.5350632402819,-0.02403923031821331,Slight or No change
304,MINDTREE,EQ,31-Jul-2018,915.5,915.7,937.9,907.5,934.05,932.3,924.46,1145078,1058582216.75,32596,219799,19.2,7,2018,805.9060016189649,0.018350628072091757,Slight or No change
305,MINDTREE,EQ,01-Aug-2018,932.3,934.35,958.0,934.25,955.0,954.9,949.8,1316554,1250464076.5,29784,304657,23.14,8,2018,806.4055945941809,0.024241124101683997,Slight or No change
306,MINDTREE,EQ,02-Aug-2018,954.9,955.05,969.0,943.8,947.0,952.55,958.97,1243826,1192788848.5,29076,321284,25.83,8,2018,806.8671003046069,-0.0024609906796523306,Slight or No change
307,MINDTREE,EQ,03-Aug-2018,952.55,954.5,964.9,949.0,958.9,958.9,957.79,745682,714208976.3,16887,217638,29.19,8,2018,807.1543800965904,0.006666316728780597,Slight or No change
308,MINDTREE,EQ,06-Aug-2018,958.9,959.0,967.0,950.0,951.85,954.35,956.58,685670,655900951.7,17491,104515,15.24,8,2018,807.4096913367127,-0.004745020335801375,Slight or No change
309,MINDTREE,EQ,07-Aug-2018,954.35,955.0,957.9,940.8,946.35,948.05,948.26,762140,722703551.3,16980,135539,17.78,8,2018,807.6803163759453,-0.0066013517053492565,Slight or No change
310,MINDTREE,EQ,08-Aug-2018,948.05,955.0,969.0,945.15,960.05,961.25,961.64,1108558,1066028283.45,29568,117027,10.56,8,2018,808.1089374169281,0.013923316280787024,Slight or No change
311,MINDTREE,EQ,09-Aug-2018,961.25,960.15,961.45,937.8,946.2,945.6,947.9,520026,492930529.2,17123,116127,22.33,8,2018,808.2887172028752,-0.016280884265279516,Slight or No change
312,MINDTREE,EQ,10-Aug-2018,945.6,947.2,963.0,947.2,954.15,952.0,955.33,803568,767676513.65,19542,93623,11.65,8,2018,808.5785037469345,0.006768189509306133,Slight or No change
313,MINDTREE,EQ,13-Aug-2018,952.0,947.05,987.9,947.05,986.0,982.9,976.72,1586103,1549176984.7,32601,296700,18.71,8,2018,809.2695735781969,0.032457983193277196,Slight or No change
314,MINDTREE,EQ,14-Aug-2018,982.9,988.9,1015.0,982.0,1013.0,1009.75,1003.95,1934802,1942447037.3,42303,391892,20.25,8,2018,810.2344084032202,0.027317122799877858,Slight or No change
315,MINDTREE,EQ,16-Aug-2018,1009.75,1008.5,1055.0,1007.0,1040.15,1039.85,1039.34,2437936,2533856213.6,66671,545325,22.37,8,2018,811.6184287860134,0.029809358752166393,Slight or No change
316,MINDTREE,EQ,17-Aug-2018,1039.85,1040.65,1049.25,1013.4,1029.9,1028.9,1026.88,1527741,1568799907.9,52004,436210,28.55,8,2018,812.4360537004077,-0.010530364956483962,Slight or No change
317,MINDTREE,EQ,20-Aug-2018,1028.9,1028.0,1042.6,1020.55,1037.0,1036.5,1032.82,775260,800707341.4,21667,107832,13.91,8,2018,812.8630974159146,0.007386529303139211,Slight or No change
318,MINDTREE,EQ,21-Aug-2018,1036.5,1044.0,1056.8,1027.35,1034.6,1037.8,1043.73,1328197,1386281189.3,31415,209457,15.77,8,2018,813.5951805747748,0.00125422093584171,Slight or No change
319,MINDTREE,EQ,23-Aug-2018,1037.8,1037.95,1048.8,1030.2,1041.0,1038.95,1038.39,819502,850964626.65,23768,267951,32.7,8,2018,814.0468106373041,0.0011081133166315205,Slight or No change
320,MINDTREE,EQ,24-Aug-2018,1038.95,1041.0,1042.0,1008.0,1013.6,1013.3,1018.72,1276706,1300612247.4,31010,247149,19.36,8,2018,814.6669771701307,-0.024688387314115268,Slight or No change
321,MINDTREE,EQ,27-Aug-2018,1013.3,1019.0,1054.0,1015.25,1051.95,1050.05,1037.8,1345331,1396187851.35,33441,409165,30.41,8,2018,815.4364519354192,0.03626764038290742,Slight or No change
322,MINDTREE,EQ,28-Aug-2018,1050.05,1050.0,1064.0,1033.25,1037.15,1038.65,1047.65,1213587,1271419327.1,45641,220435,18.16,8,2018,816.0927524633156,-0.01085662587495817,Slight or No change
323,MINDTREE,EQ,29-Aug-2018,1038.65,1037.95,1041.6,1024.0,1038.0,1035.15,1033.36,994497,1027672167.7,22215,446744,44.92,8,2018,816.6192874648777,-0.0033697588215472196,Slight or No change
324,MINDTREE,EQ,30-Aug-2018,1035.15,1034.0,1059.9,1033.4,1054.0,1052.05,1050.56,1630536,1712976631.6,34192,332459,20.39,8,2018,817.5434566838588,0.016326136308747463,Slight or No change
325,MINDTREE,EQ,31-Aug-2018,1052.05,1055.0,1118.0,1055.0,1116.0,1114.7,1092.14,2986418,3261601098.75,72154,368849,12.35,8,2018,819.6646615888238,0.05955040159688241,Slight or No change
326,MINDTREE,EQ,03-Sep-2018,1114.7,1127.0,1156.7,1095.3,1108.05,1100.55,1134.84,4400570,4993953789.55,95206,812137,18.46,9,2018,822.588413015013,-0.012693998385215788,Slight or No change
327,MINDTREE,EQ,04-Sep-2018,1100.55,1109.4,1139.0,1100.15,1124.7,1117.95,1123.88,2942441,3306941840.4,65094,201792,6.86,9,2018,824.6299252766948,0.015810276679842028,Slight or No change
328,MINDTREE,EQ,05-Sep-2018,1117.95,1126.0,1157.55,1110.55,1152.2,1150.9,1133.98,2485465,2818469281.0,61008,208547,8.39,9,2018,826.5237809343407,0.029473590053222365,Slight or No change
329,MINDTREE,EQ,06-Sep-2018,1150.9,1157.0,1165.95,1131.5,1155.1,1158.0,1152.2,1964650,2263669326.6,47848,168422,8.57,9,2018,828.0377306677298,0.0061690850638629335,Slight or No change
330,MINDTREE,EQ,07-Sep-2018,1158.0,1155.0,1174.9,1146.0,1160.1,1161.95,1162.86,1670124,1942123546.05,34893,278129,16.65,9,2018,829.3291641866853,0.00341105354058735,Slight or No change
331,MINDTREE,EQ,10-Sep-2018,1161.95,1160.0,1176.95,1138.3,1145.0,1146.65,1160.04,1347238,1562847795.05,31771,204841,15.2,9,2018,830.3160821284697,-0.013167520117044584,Slight or No change
332,MINDTREE,EQ,11-Sep-2018,1146.65,1146.65,1183.8,1145.35,1166.0,1161.3,1167.48,2948977,3442860081.55,56908,701037,23.77,9,2018,832.5541323030576,0.01277634849343734,Slight or No change
333,MINDTREE,EQ,12-Sep-2018,1161.3,1165.0,1173.45,1134.4,1147.5,1146.25,1157.08,1476368,1708270357.35,39960,209997,14.22,9,2018,833.6124773095254,-0.01295961422543701,Slight or No change
334,MINDTREE,EQ,14-Sep-2018,1146.25,1150.0,1152.0,1122.3,1148.15,1144.35,1135.11,1073282,1218293868.95,26996,142664,13.29,9,2018,834.3727467172765,-0.0016575790621592423,Slight or No change
335,MINDTREE,EQ,17-Sep-2018,1144.35,1149.7,1171.0,1147.8,1155.0,1152.3,1161.66,1137183,1321018414.5,28250,105628,9.29,9,2018,835.1947881531713,0.006947175252326687,Slight or No change
336,MINDTREE,EQ,18-Sep-2018,1152.3,1156.0,1160.7,1137.5,1151.55,1147.45,1149.27,855169,982824160.65,22914,115929,13.56,9,2018,835.800761624261,-0.004208973357632484,Slight or No change
337,MINDTREE,EQ,19-Sep-2018,1147.45,1152.4,1154.9,1105.05,1125.0,1120.35,1127.6,880114,992413609.25,23994,220254,25.03,9,2018,836.3679427846537,-0.02361758682295534,Slight or No change
338,MINDTREE,EQ,21-Sep-2018,1120.35,1123.0,1128.4,1040.5,1105.05,1086.2,1091.24,1606638,1753221654.65,44453,581957,36.22,9,2018,837.2737051037562,-0.030481545945463373,Slight or No change
339,MINDTREE,EQ,24-Sep-2018,1086.2,1080.0,1110.8,1067.05,1073.0,1072.9,1082.09,980604,1061103315.95,26442,226656,23.11,9,2018,837.7939472363722,-0.01224452218744243,Slight or No change
340,MINDTREE,EQ,25-Sep-2018,1072.9,1075.0,1096.4,1055.0,1094.0,1086.85,1077.49,794183,855724513.55,23711,227294,28.62,9,2018,838.2385067362442,0.013002143722620874,Slight or No change
341,MINDTREE,EQ,26-Sep-2018,1086.85,1090.05,1095.0,1040.55,1078.95,1073.6,1064.75,998236,1062869577.9,26274,228570,22.9,9,2018,838.7653816915258,-0.012191194737084188,Slight or No change
342,MINDTREE,EQ,27-Sep-2018,1073.6,1075.0,1077.5,1047.25,1055.0,1052.35,1058.11,715041,756588788.75,20305,195874,27.39,9,2018,839.1073170396487,-0.019793219076005952,Slight or No change
343,MINDTREE,EQ,28-Sep-2018,1052.35,1055.0,1058.65,1011.0,1030.0,1033.25,1030.57,1373849,1415845229.35,44250,407604,29.67,9,2018,839.7026628257339,-0.018149855086235456,Slight or No change
344,MINDTREE,EQ,01-Oct-2018,1033.25,1025.1,1092.55,1016.0,1075.6,1071.8,1063.0,1384039,1471227780.2,50910,304274,21.98,10,2018,840.4174687623529,0.0373094604403581,Slight or No change
345,MINDTREE,EQ,03-Oct-2018,1071.8,1089.4,1099.0,1060.0,1070.65,1073.35,1081.96,1314309,1422032231.15,46917,313429,23.85,10,2018,841.0967177611119,0.001446165329352489,Slight or No change
346,MINDTREE,EQ,04-Oct-2018,1073.35,1064.8,1083.85,1048.8,1056.95,1063.35,1065.14,716518,763190504.35,21368,109002,15.21,10,2018,841.4494838226676,-0.00931662551823731,Slight or No change
347,MINDTREE,EQ,05-Oct-2018,1063.35,1054.15,1076.0,1033.3,1037.0,1040.65,1057.37,715895,756963968.85,22039,155044,21.66,10,2018,841.7648848607469,-0.021347627780128664,Slight or No change
348,MINDTREE,EQ,08-Oct-2018,1040.65,1032.0,1049.65,974.15,997.0,998.35,1006.54,1138316,1145755340.4,34154,242171,21.27,10,2018,842.1581130483804,-0.040647672127997025,Slight or No change
349,MINDTREE,EQ,09-Oct-2018,998.35,997.0,1027.0,979.4,1005.0,1009.7,1002.27,1024000,1026329532.95,38989,181298,17.7,10,2018,842.5357501760755,0.011368758451444805,Slight or No change
350,MINDTREE,EQ,10-Oct-2018,1009.7,996.0,1029.1,985.0,1007.0,1005.05,1006.94,771715,777069027.7,22838,136721,17.72,10,2018,842.8113396463907,-0.004605328315341328,Slight or No change
351,MINDTREE,EQ,11-Oct-2018,1005.05,935.05,1011.7,935.05,978.0,980.55,983.28,1112338,1093739436.65,34235,172125,15.47,10,2018,843.1471906243859,-0.024376896671807424,Slight or No change
352,MINDTREE,EQ,12-Oct-2018,980.55,985.0,1000.0,941.2,958.0,953.25,967.86,1323286,1280752137.15,37371,242887,18.35,10,2018,843.4656456876859,-0.02784151751567998,Slight or No change
353,MINDTREE,EQ,15-Oct-2018,953.25,962.95,989.8,956.0,982.0,980.7,976.6,907803,886562595.25,18285,260798,28.73,10,2018,843.7374082441293,0.02879622344610544,Slight or No change
354,MINDTREE,EQ,16-Oct-2018,980.7,986.0,1001.85,973.6,980.6,984.8,990.43,919589,910788200.95,27954,199029,21.64,10,2018,844.0198120015818,0.004180687264198957,Slight or No change
355,MINDTREE,EQ,17-Oct-2018,984.8,999.95,999.95,952.25,981.3,977.95,972.65,1512677,1471304426.4,33535,220340,14.57,10,2018,844.4594160473744,-0.006955727051177862,Slight or No change
356,MINDTREE,EQ,19-Oct-2018,977.95,925.0,927.8,801.1,819.3,813.9,834.85,8893142,7424441362.6,311806,1587361,17.85,10,2018,843.8808719263965,-0.16774886241627907,Slight or No change
357,MINDTREE,EQ,22-Oct-2018,813.9,819.25,827.2,780.0,806.5,802.6,794.56,5198199,4130259413.6,145092,1426999,27.45,10,2018,843.429059178202,-0.01388376950485315,Slight or No change
358,MINDTREE,EQ,23-Oct-2018,802.6,810.0,820.0,795.65,810.95,809.4,808.76,2052512,1659985125.25,53597,359058,17.49,10,2018,843.2826327156769,0.008472464490406173,Slight or No change
359,MINDTREE,EQ,24-Oct-2018,809.4,815.0,823.8,787.15,802.45,805.5,800.86,2223910,1781029823.85,52696,352061,15.83,10,2018,843.1072958503905,-0.004818383988139385,Slight or No change
360,MINDTREE,EQ,25-Oct-2018,805.5,782.0,797.9,766.0,779.0,779.7,780.44,1910519,1491044643.5,43831,517859,27.11,10,2018,842.8555128290178,-0.032029795158286745,Slight or No change
361,MINDTREE,EQ,26-Oct-2018,779.7,787.95,787.95,752.15,773.05,770.95,766.51,1332529,1021400553.95,30972,530136,39.78,10,2018,842.6569154291989,-0.011222264973707818,Slight or No change
362,MINDTREE,EQ,29-Oct-2018,770.95,780.0,785.45,760.1,777.7,777.7,776.93,1245731,967847063.6,31728,393979,31.63,10,2018,842.48962755744,0.008755431610350861,Slight or No change
363,MINDTREE,EQ,30-Oct-2018,777.7,778.0,792.25,768.05,785.15,786.15,782.38,2220031,1736916429.35,48471,942997,42.48,10,2018,842.2322331373721,0.010865372251510852,Slight or No change
364,MINDTREE,EQ,31-Oct-2018,786.15,794.0,859.9,793.0,855.0,850.85,830.48,2718167,2257375004.2,77643,509677,18.75,10,2018,842.2801705326711,0.08229981555682753,Slight or No change
365,MINDTREE,EQ,01-Nov-2018,850.85,861.0,861.0,821.15,830.55,827.1,834.5,1200947,1002189938.3,45394,229345,19.1,11,2018,842.2429538211752,-0.027913263207380856,Slight or No change
366,MINDTREE,EQ,02-Nov-2018,827.1,838.0,844.8,800.1,803.5,803.95,825.52,1562276,1289696476.3,50229,466704,29.87,11,2018,842.1212143973664,-0.027989360415910935,Slight or No change
367,MINDTREE,EQ,05-Nov-2018,803.95,790.7,825.5,787.1,823.5,821.85,813.94,1363257,1109603364.25,41150,161838,11.87,11,2018,842.0651342715266,0.022265066235462427,Slight or No change
368,MINDTREE,EQ,06-Nov-2018,821.85,824.95,841.4,819.5,831.6,834.6,832.41,1291465,1075027869.0,34733,476202,36.87,11,2018,842.045620777946,0.015513779886840773,Slight or No change
369,MINDTREE,EQ,07-Nov-2018,834.6,839.0,840.7,830.0,835.0,836.6,837.22,98291,82290730.0,4216,15053,15.31,11,2018,842.0445376256555,0.0023963575365444356,Slight or No change
370,MINDTREE,EQ,09-Nov-2018,836.6,830.0,867.0,830.0,853.85,854.3,854.28,1432318,1223600142.25,45762,421156,29.4,11,2018,842.0799569733796,0.021157064307912865,Slight or No change
371,MINDTREE,EQ,12-Nov-2018,854.3,859.0,869.8,846.1,862.9,863.4,858.89,993623,853415121.75,32116,271032,27.28,11,2018,842.1226160327437,0.010651995786023605,Slight or No change
372,MINDTREE,EQ,13-Nov-2018,863.4,861.5,868.0,837.0,845.0,843.75,849.58,651556,553550932.45,26359,131469,20.18,11,2018,842.1247484583919,-0.022758860319666452,Slight or No change
373,MINDTREE,EQ,14-Nov-2018,843.75,844.95,851.6,831.9,840.0,846.75,840.76,800201,672777598.25,25432,177711,22.21,11,2018,842.1321798170702,0.003555555555555534,Slight or No change
374,MINDTREE,EQ,15-Nov-2018,846.75,835.05,851.45,832.6,839.85,840.4,841.77,635572,535006607.5,22596,104367,16.42,11,2018,842.129972129362,-0.007499261883672892,Slight or No change
375,MINDTREE,EQ,16-Nov-2018,840.4,840.0,854.5,831.0,837.0,837.4,839.52,960984,806768479.95,27146,390309,40.62,11,2018,842.1208747031811,-0.0035697287006187794,Slight or No change
376,MINDTREE,EQ,19-Nov-2018,837.4,846.0,853.0,839.15,844.9,848.7,847.55,610680,517581140.6,25704,97206,15.92,11,2018,842.1289061754992,0.013494148555051488,Slight or No change
377,MINDTREE,EQ,20-Nov-2018,848.7,848.7,854.2,835.0,835.5,836.5,841.14,1043524,877754563.25,36386,256175,24.55,11,2018,842.1171886807834,-0.014374926357959339,Slight or No change
378,MINDTREE,EQ,21-Nov-2018,836.5,838.0,838.05,805.1,836.0,830.4,817.33,1895611,1549333964.05,61329,424479,22.39,11,2018,842.0730477185846,-0.007292289300657506,Slight or No change
379,MINDTREE,EQ,22-Nov-2018,830.4,830.4,854.7,823.0,830.0,828.85,841.8,1466895,1234829858.95,33963,216167,14.74,11,2018,842.0346119532876,-0.0018665703275528855,Slight or No change
380,MINDTREE,EQ,26-Nov-2018,828.85,830.0,843.0,819.0,840.25,837.1,831.17,933348,775773200.7,26318,143435,15.37,11,2018,842.0255023582337,0.00995355009953558,Slight or No change
381,MINDTREE,EQ,27-Nov-2018,837.1,842.0,848.0,820.0,824.0,824.1,827.69,1220238,1009984085.7,46974,535631,43.9,11,2018,841.9823433517209,-0.015529805280133813,Slight or No change
382,MINDTREE,EQ,28-Nov-2018,824.1,827.0,881.1,822.35,871.0,874.75,853.78,2305804,1968646325.35,57478,551698,23.93,11,2018,842.1307495104224,0.06146098774420583,Slight or No change
383,MINDTREE,EQ,29-Nov-2018,874.75,876.0,877.95,845.2,852.0,850.1,856.44,2045062,1751474159.3,49848,720635,35.24,11,2018,842.1626330909568,-0.028179479851386136,Slight or No change
384,MINDTREE,EQ,30-Nov-2018,850.1,855.0,884.0,848.0,880.0,876.65,867.24,1519665,1317914700.8,36413,325576,21.42,11,2018,842.2648591923403,0.03123161980943423,Slight or No change
385,MINDTREE,EQ,03-Dec-2018,876.65,883.9,897.55,865.0,894.5,893.45,881.78,1287294,1135112617.9,27562,184053,14.3,12,2018,842.3930587238764,0.01916386243084478,Slight or No change
386,MINDTREE,EQ,04-Dec-2018,893.45,894.5,899.8,880.85,882.75,885.35,890.37,1157865,1030928025.3,37211,223697,19.32,12,2018,842.4896146177642,-0.009065980189154388,Slight or No change
387,MINDTREE,EQ,05-Dec-2018,885.35,882.0,883.9,864.6,872.9,871.15,871.61,701305,611267261.85,23036,156442,22.31,12,2018,842.5285805988397,-0.016038854690235582,Slight or No change
388,MINDTREE,EQ,06-Dec-2018,871.15,869.0,911.95,843.0,861.0,861.3,872.01,4125356,3597338157.35,104052,804251,19.5,12,2018,842.6775152367813,-0.011306893187166378,Slight or No change
389,MINDTREE,EQ,07-Dec-2018,861.3,862.0,875.0,845.05,863.4,867.65,861.01,1096535,944127672.5,34084,229422,20.92,12,2018,842.730069323935,0.007372576338093628,Slight or No change
390,MINDTREE,EQ,10-Dec-2018,867.65,856.0,872.25,843.9,851.5,858.1,857.8,821259,704473102.45,23779,68764,8.37,12,2018,842.7542567865107,-0.011006742350025855,Slight or No change
391,MINDTREE,EQ,11-Dec-2018,858.1,842.2,874.65,842.2,860.85,861.75,864.13,748458,646764429.35,21555,100989,13.49,12,2018,842.7814612127969,0.0042535834984267495,Slight or No change
392,MINDTREE,EQ,12-Dec-2018,861.75,862.0,895.5,861.25,877.0,880.65,879.21,1066840,937975449.3,25408,171395,16.07,12,2018,842.858606259496,0.02193211488250646,Slight or No change
393,MINDTREE,EQ,13-Dec-2018,880.65,882.0,889.15,852.35,854.0,858.8,867.1,1043497,904817134.7,43986,282354,27.06,12,2018,842.890308005698,-0.02481121898597627,Slight or No change
394,MINDTREE,EQ,14-Dec-2018,858.8,860.0,873.3,850.0,865.0,867.9,864.25,956017,826241192.9,33018,142413,14.9,12,2018,842.9357910071161,0.010596180717279857,Slight or No change
395,MINDTREE,EQ,17-Dec-2018,867.9,870.0,874.0,856.6,868.0,870.05,865.92,497718,430981850.2,18576,73523,14.77,12,2018,842.9614384722779,0.0024772439221107945,Slight or No change
396,MINDTREE,EQ,18-Dec-2018,870.05,860.0,867.05,841.6,847.0,846.6,847.53,1634661,1385424413.2,48629,445745,27.27,12,2018,842.9727071894378,-0.026952473995747295,Slight or No change
397,MINDTREE,EQ,19-Dec-2018,846.6,850.0,861.6,827.3,849.8,850.1,842.08,1987778,1673871882.25,70188,429485,21.61,12,2018,842.9994481520375,0.004134183793999435,Slight or No change
398,MINDTREE,EQ,20-Dec-2018,850.1,849.0,859.3,841.35,850.0,850.05,851.13,996549,848189114.65,22939,273902,27.49,12,2018,843.0126851710867,-5.88166098106635e-05,Slight or No change
399,MINDTREE,EQ,21-Dec-2018,850.05,850.35,866.2,840.1,847.0,845.6,854.63,1601801,1368955192.5,38063,324117,20.23,12,2018,843.0204694370125,-0.005234986177283574,Slight or No change
400,MINDTREE,EQ,24-Dec-2018,845.6,848.8,856.9,834.15,836.35,837.7,844.58,690775,583416544.8,22720,111963,16.21,12,2018,843.0135752466275,-0.009342478713339597,Slight or No change
401,MINDTREE,EQ,26-Dec-2018,837.7,839.0,859.85,818.0,855.05,854.05,835.99,1128860,943715887.0,26303,203751,18.05,12,2018,843.0368962120316,0.019517727109943817,Slight or No change
402,MINDTREE,EQ,27-Dec-2018,854.05,859.35,872.9,853.0,863.8,861.85,865.28,1251109,1082557151.45,24687,157002,12.55,12,2018,843.0808521687177,0.009132954745038502,Slight or No change
403,MINDTREE,EQ,28-Dec-2018,861.85,863.0,869.0,858.05,865.2,864.1,863.7,420544,363225727.25,7846,49437,11.76,12,2018,843.0973469945994,0.0026106631084295007,Slight or No change
404,MINDTREE,EQ,31-Dec-2018,864.1,870.0,871.7,861.55,864.0,864.5,866.31,317152,274752852.65,11757,61520,19.4,12,2018,843.110005991894,0.00046290938548776417,Slight or No change
405,MINDTREE,EQ,01-Jan-2019,864.5,864.0,867.1,853.4,863.15,863.4,861.25,399996,344498215.7,7996,27003,6.75,1,2019,843.1251303851283,-0.001272411798727613,Slight or No change
406,MINDTREE,EQ,02-Jan-2019,863.4,858.0,878.0,857.2,859.0,860.5,870.52,892157,776640527.3,19259,84733,9.5,1,2019,843.1539694906855,-0.003358813991197529,Slight or No change
407,MINDTREE,EQ,03-Jan-2019,860.5,861.15,865.0,824.35,834.3,834.8,848.07,908897,770806819.25,53508,305402,33.6,1,2019,843.1398670999026,-0.029866356769320257,Slight or No change
408,MINDTREE,EQ,04-Jan-2019,834.8,832.1,841.0,792.25,815.45,815.0,808.81,3507785,2837148675.45,87843,508263,14.49,1,2019,842.957720980501,-0.023718255869669358,Slight or No change
409,MINDTREE,EQ,07-Jan-2019,815.0,819.0,839.7,816.3,835.0,835.35,830.24,1238344,1028123882.5,30168,232461,18.77,1,2019,842.9403761716377,0.024969325153374244,Slight or No change
410,MINDTREE,EQ,08-Jan-2019,835.35,836.0,837.05,819.2,820.15,821.2,823.73,943753,777398922.5,31919,198595,21.04,1,2019,842.902667164894,-0.01693900760160405,Slight or No change
411,MINDTREE,EQ,09-Jan-2019,821.2,825.0,839.0,820.1,823.5,823.45,828.8,1108871,919036770.1,27750,170503,15.38,1,2019,842.863103575042,0.002739892839746627,Slight or No change
412,MINDTREE,EQ,10-Jan-2019,823.45,823.5,827.0,810.0,812.95,812.25,815.31,1017956,829946346.65,25853,287171,28.21,1,2019,842.8060527713064,-0.01360131155504285,Slight or No change
413,MINDTREE,EQ,11-Jan-2019,812.25,810.0,836.0,794.4,834.0,832.0,812.81,2625463,2133990113.95,51260,435348,16.58,1,2019,842.7543616516817,0.024315173899661424,Slight or No change
414,MINDTREE,EQ,14-Jan-2019,832.0,838.0,857.85,830.0,853.3,853.15,843.66,2309396,1948339181.05,51144,330892,14.33,1,2019,842.7979197581028,0.025420673076923084,Slight or No change
415,MINDTREE,EQ,15-Jan-2019,853.15,847.3,863.0,842.8,855.35,854.5,854.82,1598604,1366511335.75,41003,183911,11.5,1,2019,842.8317625026212,0.0015823712125653255,Slight or No change
416,MINDTREE,EQ,16-Jan-2019,854.5,855.0,863.0,835.0,835.05,841.2,846.95,2437761,2064666750.35,59154,589109,24.17,1,2019,842.8245977930246,-0.01556465769455817,Slight or No change
417,MINDTREE,EQ,17-Jan-2019,841.2,843.95,873.3,821.7,866.0,867.85,856.97,10222282,8760163793.55,204114,779243,7.62,1,2019,843.2770325707854,0.03168093200190203,Slight or No change
